x,y,Effort,Transect.Label,Sample.Label,area,elevation_mean,slope_mean
494429.0674,3955205.825,20,TR186,6592,399.91247,275.7516689,4.623660482
494427.4468,3955225.894,20,TR186,6593,384.16772,276.4276385,3.86515629
494442.7739,3955323.213,20,TR186,6598,399.82934,268.6224609,10.37742823
494456.809,3955362.586,20,TR186,6599,400.00012,266.3627949,9.869876971
494424.7081,3955290.688,20,TR186,6596,399.85498,272.8723952,11.32790571
494426.7542,3955305.725,20,TR186,6597,399.92724,271.2249092,7.018892797
494398.4937,3955717.212,20,TR186,6618,399.99804,279.1523571,8.014911244
494394.8875,3955730.535,20,TR186,6619,399.82971,280.3328896,10.66389273
494411.7737,3955685.41,20,TR186,6616,399.99231,279.4304464,3.468723407
494409.7434,3955688.575,20,TR186,6617,399.93664,278.6469206,4.878535072
494381.8828,3955790.971,20,TR186,6622,399.97497,286.694809,14.34246484
494381.4014,3955809.702,20,TR186,6623,386.62146,290.2939968,12.72073089
494388.9626,3955750.439,20,TR186,6620,399.83105,282.4462138,7.498822932
494385.1504,3955767.382,20,TR186,6621,399.9945,284.2108917,11.35086961
494451.1018,3955567.764,20,TR186,6610,399.47705,264.8363457,7.319936617
494449.6129,3955582.717,20,TR186,6611,399.90246,268.5181254,11.90514374
494456.1834,3955521.708,20,TR186,6608,399.95434,261.0322535,7.467115879
494450.9476,3955561.143,20,TR186,6609,399.99255,263.8519611,7.621593289
494436.3965,3955636.217,20,TR186,6614,399.97216,280.5434692,10.63956216
494428.0499,3955655.588,20,TR186,6615,399.95446,280.6581154,7.115576966
494444.9255,3955604.476,20,TR186,6612,399.17138,272.8511829,13.13247078
494439.1699,3955622.485,20,TR186,6613,396.99206,276.7153446,12.22912595
494400.3559,3956043.69,20,TR186,6634,399.8236,305.4491997,9.253792021
494397.2394,3956057.963,20,TR186,6635,399.94445,306.9379272,9.709451258
494395.1586,3955991.945,20,TR186,6632,399.5177,307.0352783,7.325428656
494398.1829,3956022.91,20,TR186,6633,399.90441,307.2545044,9.093692654
494395.7072,3956104.929,20,TR186,6638,399.71411,308.9264832,10.43842791
494417.2119,3956122.434,20,TR186,6639,393.1715,311.6881638,11.99502552
494395.55,3956072.951,20,TR186,6636,399.99011,308.9202515,4.225771724
494395.3269,3956085.952,20,TR186,6637,399.99511,309.4258003,7.32429684
494402.0334,3955863.986,20,TR186,6626,397.22863,299.6591384,11.93796227
494383.7121,3955889.838,20,TR186,6627,399.91052,302.0234032,10.47185986
494379.2055,3955825.303,20,TR186,6624,396.22692,295.4495222,14.07140975
494380.3303,3955848.672,20,TR186,6625,399.61511,298.3229513,9.669678004
494398.9116,3955945.998,20,TR186,6630,399.99279,303.5199833,10.30314827
494392.2223,3955970.007,20,TR186,6631,399.9978,305.2055759,9.045696611
494384.0863,3955912.316,20,TR186,6628,399.99414,302.3168755,9.948123288
494385.9307,3955928.013,20,TR186,6629,399.99682,302.8433407,9.814370127
494638.3532,3956808.043,20,TR187,6650,390.76672,342.0996203,15.55392157
494666.6927,3956806.451,20,TR187,6651,397.26403,343.352101,15.8645945
494614.7675,3956774.512,20,TR187,6648,399.92956,332.9864197,15.86147747
494629.1175,3956788.354,20,TR187,6649,399.97497,338.673277,15.30060642
494705.7997,3956851.897,20,TR187,6654,399.99328,345.0443153,25.14787714
494720.6999,3956865.234,20,TR187,6655,399.99719,349.2956462,29.41019909
494681.6646,3956817.797,20,TR187,6652,399.98144,345.9006978,16.41626775
494690.5426,3956839.024,20,TR187,6653,399.97302,346.0594262,17.57665788
494434.5496,3956177.684,20,TR186,6642,399.97924,313.8643456,7.43377162
494548.3522,3956702.22,20,TR187,6643,403.81628,328.8345445,6.518523031
494403.3983,3956145.705,20,TR186,6640,399.99841,312.9807811,9.967766351
494418.3668,3956162.613,20,TR186,6641,399.98901,313.2023337,9.959340855
494585.8701,3956746.954,20,TR187,6646,399.88281,327.7586619,10.17055201
494600.3616,3956760.64,20,TR187,6647,399.99963,330.4014079,12.99516037
494557.6123,3956718.774,20,TR187,6644,399.89392,327.6025718,8.952105044
494564.8512,3956739.017,20,TR187,6645,400.00012,327.0284688,4.856729158
494333.0765,3950517.833,20,TR183,6538,399.62548,133.2882792,29.05879865
494354.8565,3950534.394,20,TR183,6539,394.78918,118.7820354,41.83057729
494331.2121,3950497.36,20,TR183,6536,399.78613,137.2379069,51.64078918
494331.327,3950506.496,20,TR183,6537,399.93457,130.5747328,45.45153501
493687.447,3954722.659,20,TR184,6542,389.60314,228.2887878,16.67386528
493711.7897,3954718.728,20,TR184,6543,398.60119,223.6345834,18.1927566
494363.1343,3950548.36,20,TR183,6540,393.48242,115.7094291,26.83275732
494370.8212,3950570.596,20,TR183,6541,213.51501,124.2034768,29.50883553
494283.4855,3950372.237,20,TR183,6530,399.88684,141.2164745,53.2248199
494285.4701,3950403.428,20,TR183,6531,399.9624,152.8973811,39.14700948
494266.1637,3950348.09,20,TR183,6528,399.9978,150.8495312,38.32995256
494268.1341,3950355.767,20,TR183,6529,399.47619,154.7148371,45.30720242
494314.2848,3950445.959,20,TR183,6534,399.5249,142.29262,36.13530596
494326.4114,3950461.351,20,TR183,6535,398.92651,141.6913218,49.84954134
494289.538,3950413.038,20,TR183,6532,399.99987,145.4704519,33.11728959
494315.6516,3950423.902,20,TR183,6533,399.99963,149.6871815,44.05648012
493933.5542,3954734.53,20,TR184,6554,399.84497,193.8233144,13.16770542
493930.2708,3954756.804,20,TR185,6555,533.65075,198.0830828,13.725892
493879.5579,3954709.819,20,TR184,6552,398.36096,194.6121997,9.422054876
493896.3135,3954719.856,20,TR184,6553,399.99963,196.0903492,11.41625954
493983.2048,3954787.226,20,TR185,6558,391.31274,206.9452,16.84361815
494002.7618,3954793.551,20,TR185,6559,399.37951,209.8359465,13.25481851
493946.9698,3954774.863,20,TR185,6556,392.08898,199.6246063,16.09381603
493960.6519,3954791.389,20,TR185,6557,399.59497,204.1393269,16.52157255
493758.0819,3954713.093,20,TR184,6546,381.01245,209.9111064,10.2385315
493787.1692,3954711.58,20,TR184,6547,387.05285,208.8207336,8.929102817
493730.6709,3954713.611,20,TR184,6544,396.44763,217.9127493,13.77393407
493741.116,3954714.095,20,TR184,6545,399.97766,213.431015,14.8300163
493837.209,3954717.011,20,TR184,6550,389.00952,200.4170245,11.79847883
493855.3396,3954709.86,20,TR184,6551,399.10644,196.960223,9.84893254
493805.9595,3954709.259,20,TR184,6548,399.99304,206.0978115,8.648274723
493823.6652,3954708.357,20,TR184,6549,399.57592,203.7944565,10.71596517
494195.5766,3954897.803,20,TR185,6570,390.08837,246.7208691,15.62407246
494208.3054,3954913.664,20,TR185,6571,400,249.0889333,9.282394891
494157.0018,3954883.253,20,TR185,6568,399.96472,234.9915056,24.03139412
494173.7246,3954894.156,20,TR185,6569,399.74108,241.3255816,21.33364291
494261.4493,3954940.964,20,TR185,6574,399.99743,261.4215031,10.03855735
494284.0088,3954942.914,20,TR185,6575,399.9768,264.7613354,12.2251182
494226.6057,3954921.732,20,TR185,6572,399.81616,252.2365456,12.65989771
494244.4622,3954930.544,20,TR185,6573,399.69628,256.3856983,15.83857609
494051.5457,3954827.721,20,TR185,6562,395.79711,217.1452457,15.88335586
494070.115,3954835.02,20,TR185,6563,398.29956,220.2698608,15.4553034
494017.7182,3954802.448,20,TR185,6560,390.97937,210.6628185,15.21298875
494038.2596,3954811.529,20,TR185,6561,399.81958,213.1023193,20.39294091
494128.4719,3954857.372,20,TR185,6566,399.4436,227.7458049,8.350057784
494140.1552,3954872.475,20,TR185,6567,400,229.8676434,13.23411749
494092.802,3954836.863,20,TR185,6564,399.98522,223.7554007,15.91115135
494105.1038,3954854.23,20,TR185,6565,386.17004,226.0711079,11.64246028
494452.2747,3955097.002,20,TR186,6586,362.98071,277.0909566,8.747841879
494438.776,3955108.672,20,TR186,6587,399.87353,277.4610634,9.755983798
494401.9971,3955073.49,20,TR185,6584,398.00244,264.9181051,7.986290871
494418.945,3955068.502,20,TR185,6585,387.73706,267.9760284,16.38749305
494434.594,3955166.307,20,TR186,6590,396.44677,277.4280186,3.927503528
494430.996,3955187.808,20,TR186,6591,399.99523,276.6379013,7.025597261
494437.7154,3955126.191,20,TR186,6588,398.99499,276.8209038,13.12687762
494447.8596,3955146.344,20,TR186,6589,384.43701,277.6853529,7.766069922
494331.2003,3954979.344,20,TR185,6578,399.87609,273.9741726,5.950606635
494346.2136,3954992.455,20,TR185,6579,399.99987,274.6459249,8.57212611
494296.0686,3954960.892,20,TR185,6576,399.69628,268.6703114,13.97844627
494314.2193,3954969.021,20,TR185,6577,399.40173,272.7581253,10.87859658
494388.5505,3955036.333,20,TR185,6582,399.95886,268.1115837,17.72684813
494381.0688,3955063.864,20,TR185,6583,399.79516,264.8788039,8.25203753
494360.5546,3955006.396,20,TR185,6580,393.07189,275.693819,6.548795847
494380.9687,3955015.863,20,TR185,6581,398.44421,272.9772568,14.21083613
490002.9271,3937835.175,20,TR173,6218,391.98913,171.8012085,18.63399012
489987.0658,3937845.092,20,TR173,6219,400.00012,165.1497622,17.7878944
490026.4667,3937842.161,20,TR173,6216,391.61352,176.5373497,6.911232337
490014.2538,3937828.463,20,TR173,6217,386.53808,174.5943868,11.38375419
489949.2128,3937852.669,20,TR174,6222,276.94946,162.0522614,7.664070686
489959.6303,3937832.258,20,TR174,6223,398.75598,160.3711805,11.93495786
489969.748,3937854.823,20,TR173,6220,278.0083,163.4961179,9.383710444
489947.6802,3937864.98,20,TR173,6221,205.4552,165.5073785,12.27884181
490157.2157,3937847.265,20,TR173,6210,399.86279,220.7866076,28.83831308
490137.6728,3937850.095,20,TR173,6211,395.29455,210.4972229,25.05299667
490192.8796,3937839.07,20,TR173,6208,389.23535,236.7416859,17.60626345
490164.2139,3937844.988,20,TR173,6209,380.33911,230.9088364,26.10194786
490065.1921,3937851.175,20,TR173,6214,397.82251,188.2116861,25.63089852
490045.8374,3937846.892,20,TR173,6215,399.19848,180.0901998,19.66273758
490103.9198,3937848.485,20,TR173,6212,399.72583,202.881938,20.66185322
490087.3295,3937844.967,20,TR173,6213,399.21765,197.4680868,23.88783905
490041.6303,3937633.178,20,TR174,6234,394.22009,151.1187887,19.4737221
490050.3252,3937611.115,20,TR174,6235,399.98999,152.0343847,26.43587499
490028.7777,3937665.413,20,TR174,6232,395.28552,153.6081181,20.88693899
490036.9015,3937643.88,20,TR174,6233,398.48156,150.1538763,19.29243041
490067.4901,3937555.166,20,TR174,6238,396.39233,159.4189667,25.61444283
490084.9477,3937551.643,20,TR175,6239,387.96032,163.8193064,23.02610094
490076.4177,3937597.017,20,TR174,6236,399.97839,155.3711948,23.54226804
490080.5706,3937587.569,20,TR174,6237,399.93139,156.9972238,20.23160742
489985.8459,3937769.734,20,TR174,6226,399.45788,152.6757755,16.79353041
489995.1378,3937753.732,20,TR174,6227,315.73962,152.3888914,22.51804282
489969.2625,3937809.22,20,TR174,6224,399.41699,158.777132,12.45184601
489973.695,3937797.713,20,TR174,6225,399.99658,156.5226698,22.13552789
490013.3758,3937702.061,20,TR174,6230,399.98864,153.5691645,19.8497735
490022.9366,3937678.201,20,TR174,6231,399.97497,153.3541402,21.75958936
489999.7341,3937745.411,20,TR174,6228,390.60327,151.9826918,20.19429017
490005.9957,3937721.325,20,TR174,6229,399.99658,152.587817,22.68384142
490045.9725,3937315.529,20,TR175,6250,399.99475,121.2562943,10.1264786
490041.7232,3937296.61,20,TR175,6251,399.99743,119.9680943,4.924253319
490056.7884,3937360.344,20,TR175,6248,399.99902,128.4457932,19.87474915
490053.5502,3937341.056,20,TR175,6249,399.94592,124.4221166,13.47867754
490033.9538,3937250.1,20,TR175,6254,399.99633,116.3247208,5.54529028
490030.0985,3937230.275,20,TR175,6255,399.97912,114.362431,11.7312957
490040.0697,3937285.813,20,TR175,6252,399.98278,119.1358376,6.566234238
490037.6407,3937269.465,20,TR175,6253,399.84887,117.2940989,10.59028499
490073.6459,3937472.435,20,TR175,6242,399.99902,154.3546582,22.88536938
490059.0682,3937455.261,20,TR175,6243,399.99963,151.958742,21.1654699
490066.6188,3937516.776,20,TR175,6240,393.22143,159.3485161,26.16514845
490078.283,3937491.457,20,TR175,6241,399.95886,155.622818,20.71205164
490061.6819,3937409.049,20,TR175,6246,399.92346,137.5438805,23.52858786
490059.1999,3937386.683,20,TR175,6247,399.39245,133.0155182,21.56787283
490064.5468,3937435.281,20,TR175,6244,399.29443,147.0618689,25.17085656
490041.6169,3937422.129,20,TR175,6245,396.82836,142.392705,22.91358499
489965.2602,3937008.234,20,TR175,6266,399.99926,70.38103533,10.38802175
489978.067,3936986.627,20,TR175,6267,398.81567,72.53317785,10.41302302
489975.2494,3937044.312,20,TR175,6264,399.32128,74.80680275,23.91325296
489989.448,3937022.68,20,TR175,6265,399.3861,69.29661204,11.24287974
489972.8261,3936936.798,20,TR175,6270,399.45764,81.25579023,20.08000216
489954.1342,3936909.438,20,TR175,6271,399.4375,88.29840851,18.6254192
489956.6525,3936969.186,20,TR175,6268,387.22155,75.54229584,8.815675991
489974.0187,3936949.449,20,TR175,6269,399.90869,77.13841068,6.424360645
490016.954,3937178.321,20,TR175,6258,399.99243,111.3813195,7.486534027
490010.8515,3937139.757,20,TR175,6259,399.98815,109.0720821,12.73308357
490024.4271,3937212.37,20,TR175,6256,400.00012,113.5145291,5.033260808
490017.2041,3937180.516,20,TR175,6257,399.86584,113.1843928,6.439828107
489990.1186,3937083.33,20,TR175,6262,399.06213,92.92438698,26.12714471
489984.321,3937063.551,20,TR175,6263,392.82324,82.69240618,23.85783105
490006.5418,3937120.96,20,TR175,6260,399.9956,109.0202998,21.69178359
489984.073,3937103.605,20,TR175,6261,399.99694,101.9544754,22.07674579
489194.7688,3935357.329,20,TR171,6154,399.68127,301.8811646,6.621029693
489207.7819,3935338.713,20,TR171,6155,398.91027,302.6989841,8.936631238
489223.2813,3935387.118,20,TR171,6152,364.04834,301.7561727,9.11121217
489220.8116,3935370.946,20,TR171,6153,393.55371,302.0142436,10.19813664
490810.4658,3938319.776,20,TR172,6158,399.74694,30.41826197,18.15365074
490806.4105,3938297.312,20,TR172,6159,399.94287,29.78884172,25.25610556
489186.4445,3935316.901,20,TR171,6156,399.95214,305.9786777,21.15303335
489175.6859,3935300.014,20,TR171,6157,399.95629,307.0203988,8.807806565
489267.0873,3935497.183,20,TR171,6146,399.99597,293.9356194,8.976062576
489266.1725,3935494.534,20,TR171,6147,399.95727,297.4187851,11.01905676
489261.5195,3935541.062,20,TR171,6144,399.97058,289.6595172,9.985242728
489275.4016,3935519.998,20,TR171,6145,399.99939,291.8514486,5.705635428
489223.7757,3935427.1,20,TR171,6150,386.63147,301.2197266,6.753624459
489228.547,3935398.613,20,TR171,6151,394.20922,302.1203613,7.689463561
489242.4592,3935463.134,20,TR171,6148,399.99792,300.865271,6.38066381
489243.4247,3935440.227,20,TR171,6149,396.25671,301.3965588,2.103543807
490764.2414,3938083.873,20,TR172,6170,399.98168,30.81168842,16.68623
490780.6764,3938061.363,20,TR172,6171,399.93994,31.93656027,16.03441438
490792.8053,3938117.822,20,TR172,6168,392.80505,29.35660922,15.48165695
490786.7856,3938101.345,20,TR172,6169,399.20324,30.22571205,13.75963186
490772.5585,3938015.593,20,TR172,6174,399.66284,36.20070038,15.23286344
490767.0595,3937993.666,20,TR172,6175,399.93457,35.67801523,18.51833083
490776.9025,3938041.085,20,TR172,6172,399.91174,34.17524529,15.87351398
490754.0673,3938025.895,20,TR172,6173,399.93981,36.56323123,15.29219519
490811.2576,3938252.918,20,TR172,6162,399.85034,25.79662871,22.59115908
490790.4011,3938220.338,20,TR172,6163,399.77441,30.10286662,20.77617586
490785.4838,3938280.728,20,TR172,6160,399.42334,29.13987338,22.51476486
490789.1076,3938268.733,20,TR172,6161,399.73388,29.04847022,25.33102461
490782.2649,3938161.528,20,TR172,6166,399.29907,28.54833145,18.339248
490791.1828,3938140.288,20,TR172,6167,395.09985,32.37376654,22.43065725
490808.4758,3938198.34,20,TR172,6164,394.41491,27.7420063,17.7948393
490797.0091,3938179.482,20,TR172,6165,399.91833,27.69956477,17.29032492
490646.3779,3937809.107,20,TR172,6186,362.833,50.6963857,22.47304553
490642.6988,3937799.208,20,TR172,6187,392.59265,54.40211218,27.6985852
490688.2087,3937819.721,20,TR172,6184,385.86438,39.1806469,18.2975595
490661.8808,3937820.468,20,TR172,6185,398.35937,43.91617036,22.8203622
490589.1284,3937780.18,20,TR172,6190,348.19897,76.41664769,37.18005586
490561.3366,3937784.203,20,TR172,6191,376.56408,88.13623505,37.58175302
490616.0109,3937787.898,20,TR172,6188,381.65185,59.28251958,29.40221479
490597.9388,3937781.141,20,TR172,6189,361.51355,64.57031359,33.8201372
490732.6189,3937930.199,20,TR172,6178,389.87841,33.13511299,10.41378529
490716.3037,3937917.905,20,TR172,6179,399.13354,30.48021469,16.43807827
490754.2176,3937965.601,20,TR172,6176,395.26269,38.24433351,15.36434442
490729.1385,3937953.232,20,TR172,6177,399.229,35.50346442,16.08354017
490701.1928,3937857.053,20,TR172,6182,390.43444,31.90985713,20.14711567
490693.1278,3937841.233,20,TR172,6183,376.41772,34.94808674,21.19769597
490724.7313,3937889.722,20,TR172,6180,399.73083,30.66281341,19.07176576
490718.332,3937872.374,20,TR172,6181,399.94616,31.39998957,19.49873866
490285.7297,3937766.751,20,TR173,6202,399.81665,261.7969191,17.40645171
490269.1264,3937784.023,20,TR173,6203,399.78625,266.2090931,22.98160186
490323.1205,3937746.892,20,TR173,6200,398.45239,246.1794322,30.4473071
490304.7724,3937757.363,20,TR173,6201,397.73889,257.3096762,21.8533393
490219.1493,3937826.068,20,TR173,6206,399.78869,251.7425432,39.04493441
490211.006,3937827.965,20,TR173,6207,399.68212,236.9475641,31.03338022
490253.8813,3937799.254,20,TR173,6204,395.02893,265.9680379,25.24008996
490242.2732,3937807.412,20,TR173,6205,399.55578,264.9144503,25.0415241
490411.7018,3937753.892,20,TR173,6194,382.48645,170.7148561,32.92946432
490397.354,3937746.32,20,TR173,6195,386.90954,185.9371195,45.50140951
490539.5607,3937778.931,20,TR172,6192,363.01672,95.71869609,34.77966095
490530.862,3937783.082,20,TR172,6193,285.53662,106.6922423,40.66583742
490355.4209,3937736.633,20,TR173,6198,395.98498,221.7988057,33.88808954
490336.6101,3937741.364,20,TR173,6199,380.76647,234.2619638,33.66438447
490380.7921,3937726.318,20,TR173,6196,398.08117,194.263751,41.80829752
490373.384,3937726.989,20,TR173,6197,387.41345,206.4450857,39.76629887
488439.9882,3939388.956,20,TR177,6346,399.98632,199.3024349,13.48721983
488434.3907,3939404.628,20,TR177,6347,399.99206,199.991675,10.43642885
488448.2511,3939366.143,20,TR177,6344,399.98522,205.4256327,21.35925705
488442.5239,3939383.532,20,TR177,6345,399.33496,201.7171307,16.48106152
488247.4425,3939529.532,20,TR178,6350,418.00952,200.4922638,10.57864003
488247.4425,3939529.532,20,TR178,6351,399.97033,198.4310865,11.90944788
488426.8768,3939421.048,20,TR177,6348,398.99377,198.8605509,11.54262523
488414.1413,3939433.226,20,TR177,6349,388.72241,196.748332,18.06847671
488455.2326,3939242.388,20,TR177,6338,399.99682,193.1522461,11.53639078
488457.3545,3939271.167,20,TR177,6339,399.99975,197.1905956,16.07230112
488474.6271,3939211.186,20,TR177,6336,400,187.2211876,12.84197575
488454.6045,3939211.607,20,TR177,6337,399.99047,190.7249112,11.67417589
488479.2892,3939310.275,20,TR177,6342,399.70056,206.2017931,13.35594358
488456.5306,3939329.527,20,TR177,6343,399.98852,206.1722927,16.92193492
488457.669,3939275.541,20,TR177,6340,399.98193,202.273976,14.37815235
488459.0359,3939290.522,20,TR177,6341,400.00012,204.7209244,15.13595716
488330.1321,3939727.075,20,TR178,6362,399.99475,183.6840982,6.412736799
488338.6093,3939745.182,20,TR178,6363,399.99157,184.3513265,5.232969793
488328.6776,3939684.64,20,TR178,6360,399.31372,184.0784111,3.733357842
488312.2351,3939710.465,20,TR178,6361,399.57385,183.9724742,3.695383139
488353.1823,3939802.555,20,TR178,6366,400,188.2872381,5.796008771
488368.3634,3939819.002,20,TR178,6367,399.99755,190.3623505,11.357487
488347.6705,3939763.005,20,TR178,6364,399.93212,185.340394,7.851017905
488365.2661,3939777.623,20,TR178,6365,398.96264,187.8077339,5.399027878
488273.8855,3939586.865,20,TR178,6354,400,185.157939,4.980278989
488281.6959,3939603.991,20,TR178,6355,399.72375,183.6463184,12.1253156
488273.0871,3939540.93,20,TR178,6352,399.31689,193.3105497,19.07872629
488272.4075,3939583.598,20,TR178,6353,400.00012,187.2447376,13.12934344
488303.4238,3939656.99,20,TR178,6358,397.05432,184.73604,6.351203796
488306.5551,3939667.29,20,TR178,6359,385.23181,183.8221312,6.661461945
488289.714,3939626.502,20,TR178,6356,399.94409,180.3947315,12.17397394
488297.9114,3939644.274,20,TR178,6357,399.64001,184.2030538,10.71311086
493396.6988,3946511.875,20,TR180,6378,399.76733,25.88047409,11.3487332
493415.1084,3946524.107,20,TR180,6379,396.41784,29.34710274,22.34900808
493379.4168,3946477.092,20,TR180,6376,399.46447,24.76383281,9.027866
493394.2555,3946490.291,20,TR180,6377,399.79931,24.4136039,7.918139458
493463.5499,3946556.424,20,TR180,6382,396.34838,23.82952334,18.92244895
493472.9966,3946576.445,20,TR180,6383,397.3446,19.65826276,14.23345543
493431.5319,3946532.649,20,TR180,6380,399.97753,31.46727741,33.83627453
493447.7084,3946544.359,20,TR180,6381,399.90246,31.09460398,22.80194318
488380.2952,3939878.664,20,TR178,6370,399.96972,201.1492805,8.186777896
488405.0304,3939891.268,20,TR178,6371,399.96545,202.3547745,6.580643425
488367.4075,3939852.313,20,TR178,6368,399.95666,196.0138,15.16316587
488372.9641,3939865.381,20,TR178,6369,399.94128,199.2088375,8.233723645
488395.7041,3939953.949,20,TR178,6374,399.99963,201.2835503,3.983669353
493361.3905,3946472.588,20,TR180,6375,398.11145,23.7997338,13.85787989
488408.984,3939911.505,20,TR178,6372,398.02453,201.9720408,5.733545493
488395.7041,3939953.949,20,TR178,6373,399.98767,201.9655762,4.44925162
493590.2822,3946741.063,20,TR180,6394,399.42553,32.93986433,16.21610214
493612.6839,3946756.837,20,TR180,6395,391.49194,38.509052,20.31364792
493596.4101,3946699.863,20,TR180,6392,345.04003,34.60324178,19.04276785
493606.121,3946717.761,20,TR180,6393,382.85046,32.07779605,12.68605113
493616.3899,3946814.373,20,TR180,6398,388.22692,58.9593553,25.53089747
493635.4406,3946831.056,20,TR180,6399,372.45166,69.00221863,38.79866245
493598.1555,3946779.262,20,TR180,6396,366.70532,43.6854825,16.83299367
493599.804,3946796.922,20,TR180,6397,367.49328,50.84592667,31.38682733
493524.1386,3946607.794,20,TR180,6386,399.93786,30.32706083,25.77579132
493526.0431,3946630.013,20,TR180,6387,399.99987,31.15105298,10.28718594
493499.6716,3946577.218,20,TR180,6384,394.57763,21.13987173,26.09243498
493514.1996,3946586.781,20,TR180,6385,399.70202,24.03364074,29.8569178
493572.5083,3946670.902,20,TR180,6390,371.66528,28.29437218,7.569954113
493570.9954,3946697.061,20,TR180,6391,327.65893,31.06301321,18.9085764
493544.9945,3946641.876,20,TR180,6388,399.80944,28.53176859,13.42258426
493561.7493,3946655.825,20,TR180,6389,395.51135,25.77564227,9.358516217
489944.6251,3936693.421,20,TR176,6282,357.83129,136.299943,16.80033291
489955.4477,3936679.795,20,TR176,6283,399.99939,140.6880133,14.76350714
489924.8163,3936743.903,20,TR175,6280,399.41137,125.1020317,21.03302578
489943.9017,3936723.952,20,TR175,6281,294.4497,130.7913986,16.60816887
489991.4993,3936634.089,20,TR176,6286,390.21643,144.8042857,19.74959665
490003.0894,3936614.022,20,TR176,6287,398.27661,137.6074712,23.48956944
489961.6541,3936672.501,20,TR176,6284,399.9945,143.6384223,11.4066946
489983.2642,3936645.73,20,TR176,6285,399.71032,145.8485374,12.61937879
489963.2316,3936845.087,20,TR175,6274,399.87817,106.600206,17.9563988
489943.4406,3936832.035,20,TR175,6275,399.61254,111.211941,14.98663858
489952.1881,3936890.542,20,TR175,6272,395.08276,95.78604031,23.27113889
489958.5405,3936868.244,20,TR175,6273,399.98364,101.6677318,16.59356297
489916.9843,3936775.398,20,TR175,6278,392.37646,104.072547,31.09316639
489920.976,3936759.373,20,TR175,6279,397.76977,115.5723006,28.79532521
489938.7772,3936810.283,20,TR175,6276,389.72351,108.7028885,15.4925957
489926.1142,3936798.125,20,TR175,6277,374.97692,104.296902,26.49537263
490136.7754,3936447.323,20,TR176,6298,399.68957,102.7490931,17.72790512
490140.8046,3936437.9,20,TR176,6299,363.17443,105.9956797,28.11856485
490114.3515,3936472.369,20,TR176,6296,399.2146,105.9086937,26.63010098
490124.0014,3936461.515,20,TR176,6297,390.66137,100.1229689,29.93486351
488673.2135,3938583.626,20,TR177,6302,398.89343,206.5485487,13.98522182
488671.3493,3938601.007,20,TR177,6303,399.932,200.215827,17.23410103
488677.2142,3938543.595,20,TR177,6300,399.99023,216.050518,12.52012154
488674.5603,3938570.887,20,TR177,6301,399.99926,211.3998537,14.87853522
490038.3867,3936570.646,20,TR176,6290,399.99658,125.0859427,30.54000013
490050.6705,3936557.109,20,TR176,6291,398.91174,123.9718437,32.85210351
490010.8358,3936603.029,20,TR176,6288,399.99914,130.4931378,23.12756868
490026.9855,3936583.902,20,TR176,6289,398.66357,125.5496343,26.44745527
490089.1958,3936505.346,20,TR176,6294,398.91272,114.9462498,23.10315629
490099.3608,3936492.693,20,TR176,6295,399.81115,108.8904195,22.5691246
490059.7032,3936542.316,20,TR176,6292,400,123.7788117,32.20369487
490072.842,3936521.783,20,TR176,6293,399.5404,121.4626632,28.12727547
488649.0844,3938819.832,20,TR177,6314,258.23193,179.7569237,20.64331137
488668.9276,3938836.256,20,TR177,6315,399.59314,181.5639005,14.67327662
488649.8605,3938796.935,20,TR177,6312,399.92773,186.5342312,20.95583504
488649.6981,3938815.648,20,TR177,6313,314.40429,184.2194003,23.29348451
488617.8198,3938890.886,20,TR177,6318,399.18701,188.6524811,11.78330909
488611.2314,3938909.071,20,TR177,6319,399.22265,187.6284072,12.44902619
488642.3845,3938859.557,20,TR177,6316,399.78393,183.3243923,12.4241846
488633.1854,3938873.725,20,TR177,6317,399.9154,186.2177357,9.593025537
488662.1725,3938678.647,20,TR177,6306,393.97717,190.5914256,16.59499615
488661.5994,3938680.418,20,TR177,6307,399.71386,190.0535601,16.25349931
488668.4959,3938642.435,20,TR177,6304,399.99926,194.9867868,20.179325
488667.9742,3938655.901,20,TR177,6305,399.08178,190.9504637,18.26347652
488655.595,3938744.036,20,TR177,6310,399.9945,187.3948374,17.58574856
488652.0465,3938766.95,20,TR177,6311,399.8977,188.4972947,13.70383885
488659.1539,3938719.406,20,TR177,6308,399.95312,188.7731371,16.75749323
488657.9895,3938724.942,20,TR177,6309,399.99096,187.5733768,16.65919069
488483.4128,3939074.136,20,TR177,6330,398.12426,190.0701105,21.71594918
488471.3655,3939095.451,20,TR177,6331,399.88684,190.1585541,13.5154969
488509.0817,3939039.056,20,TR177,6328,399.9729,182.6149068,9.511061027
488493.0911,3939060.521,20,TR177,6329,400,185.4083748,21.52853389
488456.1373,3939155.724,20,TR177,6334,399.91027,189.5718106,6.38614588
488456.2203,3939183.403,20,TR177,6335,399.99816,187.4890337,10.83300284
488462.0107,3939113.315,20,TR177,6332,399.9154,191.6257067,4.443909521
488455.6143,3939134.714,20,TR177,6333,399.776,190.1566243,6.067769759
488581.1251,3938961.338,20,TR177,6322,369.43212,183.386852,18.83665931
488566.7844,3938979.951,20,TR177,6323,396.18225,183.1953888,20.60788604
488599.6099,3938937.416,20,TR177,6320,399.99939,186.9342651,11.95355094
488590.6225,3938953.246,20,TR177,6321,399.4696,183.8779945,13.04577032
