Sample.Label,Region.Label,Area,Brw_number,Effort,distance,size,slope,veg_height,surveyor
481,2,21.142866,,0.05843706,,,,0,JB
482,2,21.142866,,0.05719533,,,,0,JB
484,3,14.045445,,0.08625017,,,,0,JB
485,6,16.124134,,0.04244914,,,,0,JB
486,6,16.124134,,0.02875767,,,,0,JB
487,6,16.124134,,0.02860153,,,,0,JB
474,2,21.142866,,0.00607645,,,,0,JB
475,2,21.142866,,0.08425964,,,,0,JB
477,2,21.142866,,0.00038366,,,,0,JB
478,2,21.142866,,0.00005352,,,,0,JB
479,2,21.142866,,0.00258377,,,,0,JB
465,3,14.045445,,0.04067114,,,,0,JB
467,8,23.896172,,0.03223681,,,,0,JB
468,6,16.124134,,0.01153801,,,,0,JB
469,6,16.124134,,0.03166534,,,,0,JB
470,6,16.124134,,0.05318885,,,,0,JB
471,6,16.124134,,0.0145287,,,,0,JB
457,2,21.142866,,0.02359875,,,,0,JB
458,2,21.142866,,0.05109341,,,,0,JB
460,2,21.142866,,0.05036917,,,,0,JB
461,2,21.142866,,0.03930893,,,,0,JB
462,2,21.142866,,0.01737553,,,,0,JB
463,3,14.045445,,0.03484749,,,,0,JB
464,3,14.045445,,0.03423963,,,,0,JB
449,6,16.124134,,0.01431156,,,,0,JB
450,6,16.124134,,0.00014553,,,,0,JB
451,6,16.124134,,0.02863832,,,,0,JB
452,6,16.124134,,0.04073081,,,,0,JB
453,6,16.124134,,0.00299919,,,,0,JB
454,6,16.124134,,0.16137621,,,,0,JB
455,4,7.1562215,,0.0194763,,,,0,JB
456,4,7.1562215,,0.02902218,,,,0,JB
441,8,23.896172,,0.00129019,,,,0,JB
442,8,23.896172,,0.10671596,,,,0,JB
443,8,23.896172,,0.03438249,,,,0,JB
445,8,23.896172,,0.00236177,,,,0,JB
446,8,23.896172,,0.04091576,,,,0,JB
447,8,23.896172,,0.03566412,,,,0,JB
448,6,16.124134,,0.0210949,,,,0,JB
433,8,23.896172,,0.12849876,,,,0,JB
434,8,23.896172,,0.06321267,,,,0,JB
436,8,23.896172,,0.0019809,,,,0,JB
438,8,23.896172,,0.00085431,,,,0,JB
439,8,23.896172,,0.00205745,,,,0,JB
440,8,23.896172,,0.00011228,,,,0,JB
425,3,14.045445,,0.04690238,,,,0,JB
426,3,14.045445,,0.03442708,,,,0,JB
427,3,14.045445,,0.02843972,,,,0,JB
428,1,14.558758,,0.00077563,,,,0,JB
429,1,14.558758,,0.06006464,,,,0,JB
430,1,14.558758,,0.02212716,,,,0,JB
431,1,14.558758,,0.02878817,,,,0,JB
432,8,23.896172,,0.01087431,,,,0,JB
417,3,14.045445,,0.00328949,,,,0,JB
418,3,14.045445,,0.03593266,,,,0,JB
419,3,14.045445,,0.01561118,,,,0,JB
420,3,14.045445,,0.03253502,,,,0,JB
421,3,14.045445,,0.01041264,,,,0,JB
422,3,14.045445,,0.00222828,,,,0,JB
423,3,14.045445,,0.0114911,,,,0,JB
424,3,14.045445,,0.08857211,,,,0,JB
409,2,21.142866,,0.00183604,,,,0,JB
410,2,21.142866,,0.024432,,,,0,JB
411,2,21.142866,,0.03397853,,,,0,JB
414,2,21.142866,,0.0018529,,,,0,JB
415,2,21.142866,,0.00991818,,,,0,JB
416,2,21.142866,,0.08743529,,,,0,JB
401,7,9.8380139,,0.05867061,,,,0,JB
402,7,9.8380139,,0.01951628,,,,0,JB
403,7,9.8380139,,0.02219479,,,,0,JB
404,5,16.647776,,0.00354826,,,,0,JB
405,5,16.647776,,0.00064025,,,,0,JB
408,5,16.647776,,0.0038622,,,,0,JB
393,8,23.896172,,0.02601529,,,,0,JB
394,8,23.896172,,0.04041873,,,,0,JB
395,7,9.8380139,,0.03681095,,,,0,JB
396,7,9.8380139,,0.04307725,,,,0,JB
397,7,9.8380139,,0.01465812,,,,0,JB
398,7,9.8380139,,0.01286566,,,,0,JB
399,7,9.8380139,,0.06609336,,,,0,JB
400,7,9.8380139,,0.03922384,,,,0,JB
385,3,14.045445,,0.03976205,,,,0,JB
386,1,14.558758,,0.06346646,,,,0,JB
387,1,14.558758,,0.01409637,,,,0,JB
388,1,14.558758,,0.02859001,,,,0,JB
389,1,14.558758,,0.01784352,,,,0,JB
390,1,14.558758,,0.05886026,,,,0,JB
391,1,14.558758,,0.04467551,,,,0,JB
392,1,14.558758,,0.02734052,,,,0,JB
378,5,16.647776,,0.00076542,,,,0,JB
379,5,16.647776,,0.00595057,,,,0,JB
380,5,16.647776,,0.02665601,,,,0,JB
381,5,16.647776,,0.04030209,,,,0,JB
382,5,16.647776,,0.05879894,,,,0,JB
383,5,16.647776,,0.04170539,,,,0,JB
384,5,16.647776,,0.00227394,,,,0,JB
370,6,16.124134,,0.01013332,,,,S,PP
371,6,16.124134,,0.02645332,,,,S,PP
372,5,16.647776,,0.04026448,,,,0,JB
375,2,21.142866,,0.03611996,,,,0,JB
361,8,23.896172,,0.02942669,,,,S,PP
363,8,23.896172,,0.02595568,,,,S,PP
366,8,23.896172,,0.00008703,,,,S,PP
367,8,23.896172,,0.04390598,,,,S,PP
368,8,23.896172,,0.15232956,,,,S,PP
354,1,14.558758,,0.05757921,,,,S,PP
355,1,14.558758,,0.00659292,,,,S,PP
356,1,14.558758,,0.00175977,,,,S,PP
357,1,14.558758,,0.00101735,,,,S,PP
345,7,9.8380139,,0.00091922,,,,S,JB
346,5,16.647776,,0.03438691,,,,S,PP
350,3,14.045445,,0.0223807,,,,S,PP
351,3,14.045445,,0.02909084,,,,S,PP
352,3,14.045445,,0.03555925,,,,S,PP
337,8,23.896172,,0.03919043,,,,S,JB
338,7,9.8380139,,0.03255961,,,,S,JB
339,7,9.8380139,,0.02825905,,,,S,JB
340,7,9.8380139,,0.02886348,,,,S,JB
341,7,9.8380139,,0.12907146,,,,S,JB
342,7,9.8380139,,0.03340608,,,,S,JB
343,7,9.8380139,,0.04238596,,,,S,JB
344,7,9.8380139,,0.00121058,,,,S,JB
329,5,16.647776,,0.09046647,,,,S,JB
330,5,16.647776,,0.06017885,,,,S,JB
331,5,16.647776,,0.02838981,,,,S,JB
332,1,14.558758,,0.02909227,,,,S,JB
333,1,14.558758,,0.03867473,,,,S,JB
334,1,14.558758,,0.03128606,,,,S,JB
335,1,14.558758,,0.05730557,,,,S,JB
336,1,14.558758,,0.03004296,,,,S,JB
321,6,16.124134,,0.11401977,,,,S,JB
322,6,16.124134,,0.02830184,,,,S,JB
323,6,16.124134,,0.0284283,,,,S,JB
324,6,16.124134,,0.05668872,,,,S,JB
325,1,14.558758,,0.03236095,,,,S,JB
326,8,23.896172,,0.02021991,,,,S,JB
327,7,9.8380139,,0.47278387,,,,S,JB
328,5,16.647776,,0.08008014,,,,S,JB
313,3,14.045445,,0.01479216,,,,S,JB
314,3,14.045445,,0.02835755,,,,S,JB
315,3,14.045445,,0.0156664,,,,S,JB
316,3,14.045445,,0.00503503,,,,S,JB
317,8,23.896172,,0.04213621,,,,S,JB
318,8,23.896172,,0.04240843,,,,S,JB
319,8,23.896172,,0.02914783,,,,S,JB
320,6,16.124134,,0.0566686,,,,S,JB
305,5,16.647776,,0.05675711,,,,S,JB
306,2,21.142866,,0.11338097,,,,S,JB
307,2,21.142866,,0.02826457,,,,S,JB
308,2,21.142866,,0.05664117,,,,S,JB
309,2,21.142866,,0.19988546,,,,S,JB
310,2,21.142866,,0.05879065,,,,S,JB
311,2,21.142866,,0.0424434,,,,S,JB
312,2,21.142866,,0.02847414,,,,S,JB
297,2,21.142866,,0.13254145,,,,S,PP
298,3,14.045445,,0.02881,,,,S,PP
299,8,23.896172,,0.05843762,,,,S,PP
300,6,16.124134,,0.00907553,,,,S,PP
301,4,7.1562215,,0.00114764,,,,S,PP
302,3,14.045445,,0.02963299,,,,S,PP
303,8,23.896172,,0.14954647,,,,S,PP
304,8,23.896172,,0.05927143,,,,S,PP
289,1,14.558758,,0.03016026,,,,S,PP
290,1,14.558758,,0.17645167,,,,S,PP
291,8,23.896172,,0.00433587,,,,S,PP
292,8,23.896172,,0.06091277,,,,S,PP
293,8,23.896172,,0.02548822,,,,S,PP
294,4,7.1562215,,0.03154756,,,,S,PP
295,5,16.647776,,0.0283609,,,,S,PP
296,2,21.142866,,0.07946124,,,,S,PP
281,1,14.558758,,0.03016979,,,,S,PP
282,8,23.896172,,0.00148122,,,,S,PP
283,8,23.896172,,0.0765643,,,,S,PP
284,8,23.896172,,0.09004229,,,,S,PP
285,8,23.896172,,0.05922304,,,,S,PP
286,7,9.8380139,,0.05850995,,,,S,PP
287,4,7.1562215,,0.03135194,,,,S,PP
288,3,14.045445,,0.04447743,,,,S,PP
273,5,16.647776,,0.07624191,,,,S,PP
274,3,14.045445,,0.01552457,,,,S,PP
275,3,14.045445,,0.02352658,,,,S,PP
276,3,14.045445,,0.02945682,,,,S,PP
277,3,14.045445,,0.03945182,,,,S,PP
278,1,14.558758,,0.03129985,,,,S,PP
279,1,14.558758,,0.06406622,,,,S,PP
280,1,14.558758,,0.03703166,,,,S,PP
265,8,23.896172,,0.02830775,,,,S,PP
266,8,23.896172,,0.07436254,,,,S,PP
267,8,23.896172,,0.00061175,,,,S,PP
268,8,23.896172,,0.01619247,,,,S,PP
269,8,23.896172,,0.08824442,,,,S,PP
270,8,23.896172,,0.01849966,,,,S,PP
271,4,7.1562215,,0.02434888,,,,S,PP
272,5,16.647776,,0.00555855,,,,S,PP
257,1,14.558758,,0.03495645,,,,S,PP
258,1,14.558758,,0.06309926,,,,S,PP
259,1,14.558758,,0.05950366,,,,S,PP
260,1,14.558758,,0.06362881,,,,S,PP
261,1,14.558758,,0.00495511,,,,S,PP
262,8,23.896172,,0.09253382,,,,S,PP
263,8,23.896172,,0.09647763,,,,S,PP
3321,8,23.896172,,0.02795581,,,,S,JB
3322,7,9.8380139,,0.03123916,,,,S,JB
3323,7,9.8380139,,0.0168649,,,,S,JB
3324,7,9.8380139,,0.02363842,,,,S,JB
3325,7,9.8380139,,0.05684878,,,,S,JB
3326,7,9.8380139,,0.05694069,,,,S,JB
3327,7,9.8380139,,0.02826172,,,,S,JB
3328,7,9.8380139,,0.14730225,,,,S,JB
3313,1,14.558758,,0.02881048,,,,S,JB
3314,1,14.558758,,0.05766398,,,,S,JB
3315,1,14.558758,,0.02844613,,,,S,JB
3316,1,14.558758,,0.05759345,,,,S,JB
3317,1,14.558758,,0.03320796,,,,S,JB
3318,8,23.896172,,0.02936151,,,,S,JB
3319,8,23.896172,,0.00053418,,,,S,JB
3320,8,23.896172,,0.00130299,,,,S,JB
3305,5,16.647776,,0.10517399,,,,S,JB
3306,1,14.558758,,0.22340813,,,,S,JB
3307,1,14.558758,,0.06275348,,,,S,JB
3308,1,14.558758,,0.0397308,,,,S,JB
3309,1,14.558758,,0.03580548,,,,S,JB
3310,1,14.558758,,0.00848386,,,,S,JB
3311,1,14.558758,,0.13539058,,,,S,JB
3312,1,14.558758,,0.04244031,,,,S,JB
3297,5,16.647776,,0.03041539,,,,S,JB
3298,5,16.647776,,0.02301262,,,,S,JB
3299,5,16.647776,,0.02465309,,,,S,JB
3300,5,16.647776,,0.03343517,,,,S,JB
3301,5,16.647776,,0.02862965,,,,S,JB
3302,5,16.647776,,0.04236328,,,,S,JB
3303,5,16.647776,,0.03843889,,,,S,JB
3304,5,16.647776,,0.1230368,,,,S,JB
3289,8,23.896172,,0.00262947,,,,S,JB
3290,8,23.896172,,0.00769483,,,,S,JB
3291,8,23.896172,,0.07757822,,,,S,JB
3292,8,23.896172,,0.00195265,,,,S,JB
3293,8,23.896172,,0.00769367,,,,S,JB
3294,5,16.647776,,0.03779701,,,,S,JB
3295,5,16.647776,,0.10110722,,,,S,JB
3296,5,16.647776,,0.02648151,,,,S,JB
3281,2,21.142866,,0.0422998,,,,S,JB
3282,2,21.142866,,0.03852383,,,,S,JB
3283,2,21.142866,,0.03514058,,,,S,JB
3284,2,21.142866,,0.03356894,,,,S,JB
3285,3,14.045445,,0.09819596,,,,S,JB
3286,1,14.558758,,0.06278952,,,,S,JB
3287,1,14.558758,,0.03206702,,,,S,JB
3288,1,14.558758,,0.10802544,,,,S,JB
3273,8,23.896172,,0.02699904,,,,T,JB
3274,5,16.647776,,0.03259973,,,,S,JB
3275,5,16.647776,,0.01253743,,,,S,JB
3276,5,16.647776,,0.00089411,,,,S,JB
3277,5,16.647776,,0.03873245,,,,S,JB
3278,5,16.647776,,0.04228608,,,,S,JB
3279,2,21.142866,,0.02884151,,,,S,JB
3280,2,21.142866,,0.04271697,,,,S,JB
3265,8,23.896172,,0.02084356,,,,S,JB
3266,3,14.045445,,0.03039616,,,,T,JB
3267,1,14.558758,,0.08850763,,,,T,JB
3268,8,23.896172,,0.03097032,,,,T,JB
3269,8,23.896172,,0.06089702,,,,T,JB
3270,7,9.8380139,,0.03802837,,,,T,JB
3271,1,14.558758,,0.04540891,,,,S,JB
3272,1,14.558758,,0.03284974,,,,T,JB
3257,3,14.045445,,0.00308239,,,,S,JB
3258,1,14.558758,,0.00959252,,,,S,JB
3259,1,14.558758,,0.06351542,,,,S,JB
3260,8,23.896172,,0.05839793,,,,S,JB
3261,8,23.896172,,0.02782755,,,,S,JB
3262,4,7.1562215,,0.00576622,,,,S,JB
3263,3,14.045445,,0.05842305,,,,S,JB
3264,8,23.896172,,0.17958959,,,,S,JB
3249,8,23.896172,,0.08863746,,,,S,JB
3250,4,7.1562215,,0.01756023,,,,S,JB
3251,5,16.647776,,0.00430991,,,,S,JB
3252,5,16.647776,,0.01289046,,,,S,JB
3253,2,21.142866,,0.04403034,,,,S,JB
3254,2,21.142866,,0.02983097,,,,S,JB
3255,2,21.142866,,0.04045544,,,,S,JB
3256,3,14.045445,,0.03113309,,,,S,JB
3241,3,14.045445,,0.05473394,,,,S,JB
3242,3,14.045445,,0.01330234,,,,S,JB
3243,3,14.045445,,0.02835042,,,,S,JB
3244,1,14.558758,,0.01492033,,,,S,JB
3245,8,23.896172,,0.13405501,,,,S,JB
3246,8,23.896172,,0.06705851,,,,S,JB
3247,8,23.896172,,0.09662302,,,,S,JB
3248,8,23.896172,,0.02634334,,,,S,JB
3233,7,9.8380139,,0.05620163,,,,T,JB
3234,7,9.8380139,,0.0351883,,,,T,JB
3235,7,9.8380139,,0.02927014,,,,T,JB
3236,7,9.8380139,,0.02913804,,,,T,JB
3237,7,9.8380139,,0.01571479,,,,T,JB
3238,5,16.647776,,0.01156457,,,,S,JB
3239,5,16.647776,,0.01112239,,,,S,JB
3240,3,14.045445,,0.02935404,,,,S,JB
3225,1,14.558758,,0.00042243,,,,T,JB
3226,1,14.558758,,0.00962943,,,,T,JB
3227,1,14.558758,,0.05902759,,,,T,JB
3228,8,23.896172,,0.02822885,,,,T,JB
3229,7,9.8380139,,0.08561278,,,,T,JB
3230,7,9.8380139,,0.03112058,,,,T,JB
3231,7,9.8380139,,0.01338518,,,,T,JB
3232,7,9.8380139,,0.03148355,,,,T,JB
3217,7,9.8380139,,0.08897629,,,,S,JB
3218,5,16.647776,,0.02930585,,,,T,JB
3219,5,16.647776,,0.03133039,,,,T,JB
3220,5,16.647776,,0.02948706,,,,T,JB
3221,1,14.558758,,0.03378034,,,,T,JB
3222,1,14.558758,,0.01606213,,,,T,JB
3223,1,14.558758,,0.03031506,,,,T,JB
3224,1,14.558758,,0.002078,,,,T,JB
3209,1,14.558758,,0.03053633,,,,S,JB
3210,1,14.558758,,0.05683403,,,,S,JB
3211,1,14.558758,,0.02838891,,,,S,JB
3212,1,14.558758,,0.00896365,,,,S,JB
3213,1,14.558758,,0.0038055,,,,S,JB
3214,1,14.558758,,0.00038888,,,,S,JB
3215,7,9.8380139,,0.02840001,,,,S,JB
3216,7,9.8380139,,0.05746342,,,,S,JB
3201,1,14.558758,,0.05050114,,,,T,JB
3202,8,23.896172,,0.06456799,,,,T,JB
3203,8,23.896172,,0.12176836,,,,T,JB
3204,8,23.896172,,0.13386264,,,,T,JB
3205,7,9.8380139,,0.03199782,,,,T,JB
3206,4,7.1562215,,0.03038343,,,,T,JB
3207,4,7.1562215,,0.02880251,,,,T,JB
3208,5,16.647776,,0.02830048,,,,S,JB
3193,1,14.558758,,0.05982255,,,,S,JB
3194,1,14.558758,,0.00211153,,,,S,JB
3195,8,23.896172,,0.04078377,,,,S,JB
3196,7,9.8380139,,0.03216924,,,,S,JB
3197,7,9.8380139,,0.06171387,,,,S,JB
3198,7,9.8380139,,0.05326575,,,,S,JB
3199,7,9.8380139,,0.06213624,,,,S,JB
3200,3,14.045445,,0.05950755,,,,T,JB
3185,7,9.8380139,,0.02653325,,,,T,JB
3186,7,9.8380139,,0.06683965,,,,T,JB
3187,7,9.8380139,,0.08945619,,,,T,JB
3188,5,16.647776,,0.01119246,,,,S,JB
3189,5,16.647776,,0.02839836,,,,S,JB
3190,1,14.558758,,0.08112286,,,,S,JB
3191,1,14.558758,,0.01972651,,,,S,JB
3192,1,14.558758,,0.01122645,,,,S,JB
3177,5,16.647776,,0.02992561,,,,T,JB
3178,5,16.647776,,0.0319749,,,,T,JB
3179,3,14.045445,,0.01346066,,,,T,JB
3180,1,14.558758,,0.14663327,,,,T,JB
3181,1,14.558758,,0.03791403,,,,T,JB
3182,1,14.558758,,0.03337497,,,,T,JB
3183,1,14.558758,,0.05047651,,,,T,JB
3184,1,14.558758,,0.02187019,,,,T,JB
3169,8,23.896172,,0.03572138,,,,S,JB
3170,8,23.896172,,0.13276235,,,,S,JB
3171,8,23.896172,,0.03053739,,,,S,JB
3172,7,9.8380139,,0.03907723,,,,S,JB
3173,7,9.8380139,,0.00443183,,,,S,JB
3174,7,9.8380139,,0.00255742,,,,S,JB
3175,7,9.8380139,,0.05451737,,,,S,JB
3176,7,9.8380139,,0.01618614,,,,S,JB
3161,5,16.647776,,0.04944454,,,,S,JB
3162,5,16.647776,,0.02471077,,,,S,JB
3163,3,14.045445,,0.00663724,,,,S,JB
3164,3,14.045445,,0.02895962,,,,S,JB
3165,1,14.558758,,0.12633741,,,,S,JB
3166,8,23.896172,,0.03622791,,,,S,JB
3167,8,23.896172,,0.00066971,,,,S,JB
3168,8,23.896172,,0.01831604,,,,S,JB
3153,8,23.896172,,0.13407887,,,,S,PP
3154,6,16.124134,,0.02874173,,,,S,PP
3155,6,16.124134,,0.02872619,,,,S,PP
3156,2,21.142866,,0.08152116,,,,S,PP
3157,1,14.558758,,0.00809054,,,,S,PP
3158,8,23.896172,,0.02043517,,,,S,PP
3159,8,23.896172,,0.07931538,,,,S,PP
3160,5,16.647776,,0.16290544,,,,S,JB
3145,8,23.896172,,0.00364517,,,,S,PP
3146,6,16.124134,,0.0298312,,,,S,PP
3147,6,16.124134,,0.02879852,,,,S,PP
3148,6,16.124134,,0.01407805,,,,S,PP
3149,4,7.1562215,,0.00570459,,,,S,PP
3150,2,21.142866,,0.03825089,,,,S,PP
3151,2,21.142866,,0.02846561,,,,S,PP
3152,2,21.142866,,0.02838644,,,,S,PP
3137,3,14.045445,,0.04466144,,,,S,PP
3138,3,14.045445,,0.01428636,,,,S,PP
3139,8,23.896172,,0.02525699,,,,S,PP
3140,8,23.896172,,0.00020966,,,,S,PP
3141,8,23.896172,,0.00061778,,,,S,PP
3142,8,23.896172,,0.000544,,,,S,PP
3143,8,23.896172,,0.00116265,,,,S,PP
3144,8,23.896172,,0.00018081,,,,S,PP
3129,8,23.896172,,0.00148907,,,,T,PP
3130,5,16.647776,,0.03726319,,,,S,PP
3131,5,16.647776,,0.0312878,,,,S,PP
3132,5,16.647776,,0.02966552,,,,S,PP
3133,2,21.142866,,0.00110184,,,,S,PP
3134,2,21.142866,,0.06013852,,,,S,PP
3135,2,21.142866,,0.07669908,,,,S,PP
3136,2,21.142866,,0.01297758,,,,S,PP
3121,5,16.647776,,0.10794101,,,,S,PP
3122,5,16.647776,,0.04097139,,,,S,PP
3123,1,14.558758,,0.0033385,,,,S,PP
3124,7,9.8380139,,0.02828294,,,,S,PP
3125,1,14.558758,,0.04120456,,,,T,PP
3126,8,23.896172,,0.03739465,,,,T,PP
3127,3,14.045445,,0.03011894,,,,T,PP
3128,8,23.896172,,0.1963241,,,,T,PP
3113,7,9.8380139,,0.0641702,,,,S,PP
3114,7,9.8380139,,0.02253115,,,,S,PP
3115,7,9.8380139,,0.02927704,,,,S,PP
3116,7,9.8380139,,0.09319988,,,,S,PP
3117,7,9.8380139,,0.03382717,,,,S,PP
3118,7,9.8380139,,0.00219295,,,,S,PP
3119,4,7.1562215,,0.01056191,,,,S,PP
3120,7,9.8380139,,0.1188688,,,,S,PP
3105,6,16.124134,,0.02860213,,,,S,JB
3106,5,16.647776,,0.00791825,,,,S,PP
3107,5,16.647776,,0.03372932,,,,S,PP
3108,5,16.647776,,0.03275196,,,,S,PP
3109,3,14.045445,,0.03063076,,,,S,PP
3110,1,14.558758,,0.03230287,,,,S,PP
3111,1,14.558758,,0.0285458,,,,S,PP
3112,8,23.896172,,0.0236742,,,,S,PP
3097,1,14.558758,,0.01848339,,,,S,JB
3098,8,23.896172,,0.0114491,,,,S,JB
3099,8,23.896172,,0.19231507,,,,S,JB
3100,8,23.896172,,0.05673445,,,,S,JB
3101,8,23.896172,,0.02906861,,,,S,JB
3102,8,23.896172,,0.02921473,,,,S,JB
3103,8,23.896172,,0.04875736,,,,S,JB
3104,6,16.124134,,0.01723837,,,,S,JB
3089,5,16.647776,,0.11391603,,,,S,JB
3090,5,16.647776,,0.0291487,,,,S,JB
3091,5,16.647776,,0.2530767,,,,S,JB
3092,5,16.647776,,0.11904479,,,,S,JB
3093,2,21.142866,,0.02892805,,,,S,JB
3094,2,21.142866,,0.02930393,,,,S,JB
3095,3,14.045445,,0.02942687,,,,S,JB
3096,3,14.045445,,0.02915424,,,,S,JB
3082,4,7.1562215,,0.01751978,,,,S,JB
3083,5,16.647776,,0.05880734,,,,S,JB
3084,5,16.647776,,0.06341732,,,,S,JB
3085,5,16.647776,,0.03761225,,,,S,JB
3086,5,16.647776,,0.02974805,,,,S,JB
3087,5,16.647776,,0.06030249,,,,S,JB
3088,5,16.647776,,0.03083558,,,,S,JB
3073,2,21.142866,,0.04658722,,,,S,JB
3074,3,14.045445,,0.0031481,,,,S,JB
3075,1,14.558758,,0.01356777,,,,S,JB
3076,1,14.558758,,0.06174617,,,,S,JB
3077,1,14.558758,,0.0747358,,,,S,JB
3079,8,23.896172,,0.01277888,,,,S,JB
3080,6,16.124134,,0.03524466,,,,S,JB
3577,6,16.124134,,0.02938315,,,,S,JB
3578,6,16.124134,,0.02889669,,,,S,JB
3569,1,14.558758,,0.0385149,,,,S,JB
3570,8,23.896172,,0.08908199,,,,S,JB
3571,8,23.896172,,0.01226615,,,,S,JB
3572,8,23.896172,,0.05786805,,,,S,JB
3573,8,23.896172,,0.03125015,,,,S,JB
3574,8,23.896172,,0.01210534,,,,S,JB
3575,6,16.124134,,0.06192675,,,,S,JB
3576,6,16.124134,,0.02959378,,,,S,JB
3561,2,21.142866,,0.02882358,,,,S,JB
3562,2,21.142866,,0.01918792,,,,S,JB
3563,2,21.142866,,0.09641239,,,,S,JB
3564,3,14.045445,,0.00012526,,,,S,JB
3565,3,14.045445,,0.00102824,,,,S,JB
3566,3,14.045445,,0.00674573,,,,S,JB
3567,3,14.045445,,0.0474282,,,,S,JB
3568,3,14.045445,,0.06173586,,,,S,JB
3553,8,23.896172,,0.00523054,,,,S,JB
3554,7,9.8380139,,0.00171302,,,,S,JB
3555,4,7.1562215,,0.02847699,,,,S,JB
3556,5,16.647776,,0.03445627,,,,S,JB
3557,5,16.647776,,0.05667691,,,,S,JB
3558,2,21.142866,,0.02974107,,,,S,JB
3559,2,21.142866,,0.05882842,,,,S,JB
3560,2,21.142866,,0.05807444,,,,S,JB
3545,8,23.896172,,0.12119868,,,,S,JB
3546,8,23.896172,,0.09459197,,,,S,JB
3547,1,14.558758,,0.09017593,,,,S,JB
3548,1,14.558758,,0.03112383,,,,S,JB
3549,1,14.558758,,0.02931484,,,,S,JB
3550,1,14.558758,,0.19435064,,,,S,JB
3551,8,23.896172,,0.12171605,,,,S,JB
3552,8,23.896172,,0.11453628,,,,S,JB
3537,5,16.647776,,0.02047542,,,,S,JB
3538,5,16.647776,,0.0225687,,,,S,JB
3539,2,21.142866,,0.03703099,,,,S,JB
3540,2,21.142866,,0.02893487,,,,S,JB
3541,2,21.142866,,0.05575332,,,,S,JB
3542,3,14.045445,,0.01890915,,,,S,JB
3543,1,14.558758,,0.00707577,,,,S,JB
3544,1,14.558758,,0.04147344,,,,S,JB
3529,2,21.142866,,0.06539189,,,,S,JB
3530,2,21.142866,,0.05197311,,,,S,JB
3531,2,21.142866,,0.0297063,,,,S,JB
3532,3,14.045445,,0.05355258,,,,S,JB
3533,3,14.045445,,0.01501252,,,,S,JB
3534,6,16.124134,,0.04596783,,,,S,JB
3535,6,16.124134,,0.00402725,,,,S,JB
3536,6,16.124134,,0.00481489,,,,S,JB
3521,3,14.045445,,0.02841135,,,,S,JB
3522,8,23.896172,,0.05707603,,,,S,JB
3523,8,23.896172,,0.02824011,,,,S,JB
3524,8,23.896172,,0.02838784,,,,S,JB
3525,6,16.124134,,0.02823456,,,,S,JB
3526,5,16.647776,,0.02527871,,,,S,JB
3527,5,16.647776,,0.03226797,,,,S,JB
3528,5,16.647776,,0.02907951,,,,S,JB
3513,2,21.142866,,0.00519809,,,,S,JB
3514,2,21.142866,,0.02821448,,,,S,JB
3515,2,21.142866,,0.11382074,,,,S,JB
3516,2,21.142866,,0.08510342,,,,S,JB
3517,2,21.142866,,0.02826044,,,,S,JB
3518,2,21.142866,,0.02550521,,,,S,JB
3519,3,14.045445,,0.02986778,,,,S,JB
3520,3,14.045445,,0.00074717,,,,S,JB
3505,5,16.647776,,0.02754959,,,,S,JB
3506,5,16.647776,,0.05182365,,,,S,JB
3507,5,16.647776,,0.05686351,,,,S,JB
3508,5,16.647776,,0.08522586,,,,S,JB
3509,5,16.647776,,0.02850351,,,,S,JB
3510,5,16.647776,,0.02844396,,,,S,JB
3511,2,21.142866,,0.00186568,,,,S,JB
3512,2,21.142866,,0.02827541,,,,S,JB
3497,7,9.8380139,,0.02869169,,,,S,JB
3498,7,9.8380139,,0.00011114,,,,S,JB
3499,7,9.8380139,,0.02976174,,,,S,JB
3500,7,9.8380139,,0.01273093,,,,S,JB
3501,7,9.8380139,,0.04257471,,,,S,JB
3502,7,9.8380139,,0.24574171,,,,S,JB
3503,7,9.8380139,,0.02869098,,,,S,JB
3504,5,16.647776,,0.02594597,,,,S,JB
3489,7,9.8380139,,0.08601398,,,,S,JB
3490,7,9.8380139,,0.0214515,,,,S,JB
3491,7,9.8380139,,0.00673384,,,,S,JB
3492,7,9.8380139,,0.00750321,,,,S,JB
3493,7,9.8380139,,0.06122376,,,,S,JB
3494,7,9.8380139,,0.02824295,,,,S,JB
3495,7,9.8380139,,0.0290497,,,,S,JB
3496,7,9.8380139,,0.03234018,,,,S,JB
3481,7,9.8380139,,0.33091907,,,,S,JB
3482,7,9.8380139,,0.02406451,,,,S,JB
3483,7,9.8380139,,0.00391406,,,,S,JB
3484,7,9.8380139,,0.02830183,,,,S,JB
3485,7,9.8380139,,0.01183412,,,,S,JB
3486,7,9.8380139,,0.17670031,,,,S,JB
3487,7,9.8380139,,0.10358986,,,,S,JB
3488,7,9.8380139,,0.03869637,,,,S,JB
3473,7,9.8380139,,0.02179638,,,,S,JB
3474,7,9.8380139,,0.22981328,,,,S,JB
3475,7,9.8380139,,0.03713756,,,,S,JB
3476,7,9.8380139,,0.05158924,,,,S,JB
3477,7,9.8380139,,0.03211044,,,,S,JB
3478,7,9.8380139,,0.11486462,,,,S,JB
3479,7,9.8380139,,0.01518234,,,,S,JB
3480,7,9.8380139,,0.02862444,,,,S,JB
3465,8,23.896172,,0.00005235,,,,S,JB
