siteID,length,stratum,observer,vegheight,
423,11.4911,3,JB,None,#N/A
424,88.57211,3,JB,None,#N/A
409,1.83604,2,JB,None,#N/A
410,24.432,2,JB,None,#N/A
411,33.97853,2,JB,None,#N/A
412,96.21811,2,JB,None,1
413,52.60338,2,JB,None,1
414,1.8529,2,JB,None,#N/A
415,9.91818,2,JB,None,#N/A
416,87.43529,2,JB,None,#N/A
401,58.67061,7,JB,None,#N/A
402,19.51628,7,JB,None,#N/A
403,22.19479,7,JB,None,#N/A
404,3.54826,5,JB,None,#N/A
405,0.64025,5,JB,None,#N/A
406,25.69467,5,JB,None,1
407,4.22173,5,JB,None,1
408,3.8622,5,JB,None,#N/A
393,26.01529,8,JB,None,#N/A
394,40.41873,8,JB,None,#N/A
395,36.81095,7,JB,None,#N/A
396,43.07725,7,JB,None,#N/A
397,14.65812,7,JB,None,#N/A
398,12.86566,7,JB,None,#N/A
399,66.09336,7,JB,None,#N/A
400,39.22384,7,JB,None,#N/A
385,39.76205,3,JB,None,#N/A
386,63.46646,1,JB,None,#N/A
387,14.09637,1,JB,None,#N/A
388,28.59001,1,JB,None,#N/A
389,17.84352,1,JB,None,#N/A
390,58.86026,1,JB,None,#N/A
391,44.67551,1,JB,None,#N/A
392,27.34052,1,JB,None,#N/A
377,46.95362,8,JB,None,1
378,0.76542,5,JB,None,#N/A
379,5.95057,5,JB,None,#N/A
380,26.65601,5,JB,None,#N/A
381,40.30209,5,JB,None,#N/A
382,58.79894,5,JB,None,#N/A
383,41.70539,5,JB,None,#N/A
384,2.27394,5,JB,None,#N/A
369,10.18349,8,PP,Short,1
370,10.13332,6,PP,Short,#N/A
371,26.45332,6,PP,Short,#N/A
372,40.26448,5,JB,None,#N/A
373,17.34033,5,JB,None,1
374,84.72071,5,JB,None,1
375,36.11996,2,JB,None,#N/A
376,16.50122,3,JB,None,1
361,29.42669,8,PP,Short,#N/A
362,4.2072,8,PP,Short,1
363,25.95568,8,PP,Short,#N/A
364,4.87037,8,PP,Short,1
365,9.96955,8,PP,Short,1
366,0.08703,8,PP,Short,#N/A
367,43.90598,8,PP,Short,#N/A
368,152.32956,8,PP,Short,#N/A
353,73.54689,1,PP,Short,1
354,57.57921,1,PP,Short,#N/A
355,6.59292,1,PP,Short,#N/A
356,1.75977,1,PP,Short,#N/A
357,1.01735,1,PP,Short,#N/A
358,6.83159,1,PP,Short,1
359,32.38403,1,PP,Short,1
360,77.9902,1,PP,Short,1
345,0.91922,7,JB,Short,#N/A
346,34.38691,5,PP,Short,#N/A
347,150.66545,5,PP,Short,1
348,24.30914,2,PP,Short,1
349,22.37891,2,PP,Short,1
350,22.3807,3,PP,Short,#N/A
351,29.09084,3,PP,Short,#N/A
352,35.55925,3,PP,Short,#N/A
337,39.19043,8,JB,Short,#N/A
338,32.55961,7,JB,Short,#N/A
339,28.25905,7,JB,Short,#N/A
340,28.86348,7,JB,Short,#N/A
341,129.07146,7,JB,Short,#N/A
342,33.40608,7,JB,Short,#N/A
343,42.38596,7,JB,Short,#N/A
344,1.21058,7,JB,Short,#N/A
329,90.46647,5,JB,Short,#N/A
330,60.17885,5,JB,Short,#N/A
331,28.38981,5,JB,Short,#N/A
332,29.09227,1,JB,Short,#N/A
333,38.67473,1,JB,Short,#N/A
334,31.28606,1,JB,Short,#N/A
335,57.30557,1,JB,Short,#N/A
336,30.04296,1,JB,Short,#N/A
321,114.01977,6,JB,Short,#N/A
322,28.30184,6,JB,Short,#N/A
323,28.4283,6,JB,Short,#N/A
324,56.68872,6,JB,Short,#N/A
325,32.36095,1,JB,Short,#N/A
326,20.21991,8,JB,Short,#N/A
327,472.78387,7,JB,Short,#N/A
328,80.08014,5,JB,Short,#N/A
313,14.79216,3,JB,Short,#N/A
314,28.35755,3,JB,Short,#N/A
315,15.6664,3,JB,Short,#N/A
316,5.03503,3,JB,Short,#N/A
317,42.13621,8,JB,Short,#N/A
318,42.40843,8,JB,Short,#N/A
319,29.14783,8,JB,Short,#N/A
320,56.6686,6,JB,Short,#N/A
305,56.75711,5,JB,Short,#N/A
306,113.38097,2,JB,Short,#N/A
307,28.26457,2,JB,Short,#N/A
308,56.64117,2,JB,Short,#N/A
309,199.88546,2,JB,Short,#N/A
310,58.79065,2,JB,Short,#N/A
311,42.4434,2,JB,Short,#N/A
312,28.47414,2,JB,Short,#N/A
297,132.54145,2,PP,Short,#N/A
298,28.81,3,PP,Short,#N/A
299,58.43762,8,PP,Short,#N/A
300,9.07553,6,PP,Short,#N/A
301,1.14764,4,PP,Short,#N/A
302,29.63299,3,PP,Short,#N/A
303,149.54647,8,PP,Short,#N/A
304,59.27143,8,PP,Short,#N/A
289,30.16026,1,PP,Short,#N/A
290,176.45167,1,PP,Short,#N/A
291,4.33587,8,PP,Short,#N/A
292,60.91277,8,PP,Short,#N/A
293,25.48822,8,PP,Short,#N/A
294,31.54756,4,PP,Short,#N/A
295,28.3609,5,PP,Short,#N/A
296,79.46124,2,PP,Short,#N/A
281,30.16979,1,PP,Short,#N/A
282,1.48122,8,PP,Short,#N/A
283,76.5643,8,PP,Short,#N/A
284,90.04229,8,PP,Short,#N/A
285,59.22304,8,PP,Short,#N/A
286,58.50995,7,PP,Short,#N/A
287,31.35194,4,PP,Short,#N/A
288,44.47743,3,PP,Short,#N/A
273,76.24191,5,PP,Short,#N/A
274,15.52457,3,PP,Short,#N/A
275,23.52658,3,PP,Short,#N/A
276,29.45682,3,PP,Short,#N/A
277,39.45182,3,PP,Short,#N/A
278,31.29985,1,PP,Short,#N/A
279,64.06622,1,PP,Short,#N/A
280,37.03166,1,PP,Short,#N/A
265,28.30775,8,PP,Short,#N/A
266,74.36254,8,PP,Short,#N/A
267,0.61175,8,PP,Short,#N/A
268,16.19247,8,PP,Short,#N/A
269,88.24442,8,PP,Short,#N/A
270,18.49966,8,PP,Short,#N/A
271,24.34888,4,PP,Short,#N/A
272,5.55855,5,PP,Short,#N/A
257,34.95645,1,PP,Short,#N/A
258,63.09926,1,PP,Short,#N/A
259,59.50366,1,PP,Short,#N/A
260,63.62881,1,PP,Short,#N/A
261,4.95511,1,PP,Short,#N/A
262,92.53382,8,PP,Short,#N/A
263,96.47763,8,PP,Short,#N/A
264,95.42222,8,PP,Short,1
3321,27.95581,8,JB,Short,#N/A
3322,31.23916,7,JB,Short,#N/A
3323,16.8649,7,JB,Short,#N/A
3324,23.63842,7,JB,Short,#N/A
3325,56.84878,7,JB,Short,#N/A
3326,56.94069,7,JB,Short,#N/A
3327,28.26172,7,JB,Short,#N/A
3328,147.30225,7,JB,Short,#N/A
3313,28.81048,1,JB,Short,#N/A
3314,57.66398,1,JB,Short,#N/A
3315,28.44613,1,JB,Short,#N/A
3316,57.59345,1,JB,Short,#N/A
3317,33.20796,1,JB,Short,#N/A
3318,29.36151,8,JB,Short,#N/A
3319,0.53418,8,JB,Short,#N/A
3320,1.30299,8,JB,Short,#N/A
3305,105.17399,5,JB,Short,#N/A
3306,223.40813,1,JB,Short,#N/A
3307,62.75348,1,JB,Short,#N/A
3308,39.7308,1,JB,Short,#N/A
3309,35.80548,1,JB,Short,#N/A
3310,8.48386,1,JB,Short,#N/A
3311,135.39058,1,JB,Short,#N/A
3312,42.44031,1,JB,Short,#N/A
3297,30.41539,5,JB,Short,#N/A
3298,23.01262,5,JB,Short,#N/A
3299,24.65309,5,JB,Short,#N/A
3300,33.43517,5,JB,Short,#N/A
3301,28.62965,5,JB,Short,#N/A
3302,42.36328,5,JB,Short,#N/A
3303,38.43889,5,JB,Short,#N/A
3304,123.0368,5,JB,Short,#N/A
3289,2.62947,8,JB,Short,#N/A
3290,7.69483,8,JB,Short,#N/A
3291,77.57822,8,JB,Short,#N/A
3292,1.95265,8,JB,Short,#N/A
3293,7.69367,8,JB,Short,#N/A
3294,37.79701,5,JB,Short,#N/A
3295,101.10722,5,JB,Short,#N/A
3296,26.48151,5,JB,Short,#N/A
3281,42.2998,2,JB,Short,#N/A
3282,38.52383,2,JB,Short,#N/A
3283,35.14058,2,JB,Short,#N/A
3284,33.56894,2,JB,Short,#N/A
3285,98.19596,3,JB,Short,#N/A
3286,62.78952,1,JB,Short,#N/A
3287,32.06702,1,JB,Short,#N/A
3288,108.02544,1,JB,Short,#N/A
3273,26.99904,8,JB,Tall,#N/A
3274,32.59973,5,JB,Short,#N/A
3275,12.53743,5,JB,Short,#N/A
3276,0.89411,5,JB,Short,#N/A
3277,38.73245,5,JB,Short,#N/A
3278,42.28608,5,JB,Short,#N/A
3279,28.84151,2,JB,Short,#N/A
3280,42.71697,2,JB,Short,#N/A
3265,20.84356,8,JB,Short,#N/A
3266,30.39616,3,JB,Tall,#N/A
3267,88.50763,1,JB,Tall,#N/A
3268,30.97032,8,JB,Tall,#N/A
3269,60.89702,8,JB,Tall,#N/A
3270,38.02837,7,JB,Tall,#N/A
3271,45.40891,1,JB,Short,#N/A
3272,32.84974,1,JB,Tall,#N/A
3257,3.08239,3,JB,Short,#N/A
3258,9.59252,1,JB,Short,#N/A
3259,63.51542,1,JB,Short,#N/A
3260,58.39793,8,JB,Short,#N/A
3261,27.82755,8,JB,Short,#N/A
3262,5.76622,4,JB,Short,#N/A
3263,58.42305,3,JB,Short,#N/A
3264,179.58959,8,JB,Short,#N/A
3249,88.63746,8,JB,Short,#N/A
3250,17.56023,4,JB,Short,#N/A
3251,4.30991,5,JB,Short,#N/A
3252,12.89046,5,JB,Short,#N/A
3253,44.03034,2,JB,Short,#N/A
3254,29.83097,2,JB,Short,#N/A
3255,40.45544,2,JB,Short,#N/A
3256,31.13309,3,JB,Short,#N/A
3241,54.73394,3,JB,Short,#N/A
3242,13.30234,3,JB,Short,#N/A
3243,28.35042,3,JB,Short,#N/A
3244,14.92033,1,JB,Short,#N/A
3245,134.05501,8,JB,Short,#N/A
3246,67.05851,8,JB,Short,#N/A
3247,96.62302,8,JB,Short,#N/A
3248,26.34334,8,JB,Short,#N/A
3233,56.20163,7,JB,Tall,#N/A
3234,35.1883,7,JB,Tall,#N/A
3235,29.27014,7,JB,Tall,#N/A
3236,29.13804,7,JB,Tall,#N/A
3237,15.71479,7,JB,Tall,#N/A
3238,11.56457,5,JB,Short,#N/A
3239,11.12239,5,JB,Short,#N/A
3240,29.35404,3,JB,Short,#N/A
3225,0.42243,1,JB,Tall,#N/A
3226,9.62943,1,JB,Tall,#N/A
3227,59.02759,1,JB,Tall,#N/A
3228,28.22885,8,JB,Tall,#N/A
3229,85.61278,7,JB,Tall,#N/A
3230,31.12058,7,JB,Tall,#N/A
3231,13.38518,7,JB,Tall,#N/A
3232,31.48355,7,JB,Tall,#N/A
3217,88.97629,7,JB,Short,#N/A
3218,29.30585,5,JB,Tall,#N/A
3219,31.33039,5,JB,Tall,#N/A
3220,29.48706,5,JB,Tall,#N/A
3221,33.78034,1,JB,Tall,#N/A
3222,16.06213,1,JB,Tall,#N/A
3223,30.31506,1,JB,Tall,#N/A
3224,2.078,1,JB,Tall,#N/A
3209,30.53633,1,JB,Short,#N/A
3210,56.83403,1,JB,Short,#N/A
3211,28.38891,1,JB,Short,#N/A
3212,8.96365,1,JB,Short,#N/A
3213,3.8055,1,JB,Short,#N/A
3214,0.38888,1,JB,Short,#N/A
3215,28.40001,7,JB,Short,#N/A
3216,57.46342,7,JB,Short,#N/A
3201,50.50114,1,JB,Tall,#N/A
3202,64.56799,8,JB,Tall,#N/A
3203,121.76836,8,JB,Tall,#N/A
3204,133.86264,8,JB,Tall,#N/A
3205,31.99782,7,JB,Tall,#N/A
3206,30.38343,4,JB,Tall,#N/A
3207,28.80251,4,JB,Tall,#N/A
3208,28.30048,5,JB,Short,#N/A
3193,59.82255,1,JB,Short,#N/A
3194,2.11153,1,JB,Short,#N/A
3195,40.78377,8,JB,Short,#N/A
3196,32.16924,7,JB,Short,#N/A
3197,61.71387,7,JB,Short,#N/A
3198,53.26575,7,JB,Short,#N/A
3199,62.13624,7,JB,Short,#N/A
3200,59.50755,3,JB,Tall,#N/A
3185,26.53325,7,JB,Tall,#N/A
3186,66.83965,7,JB,Tall,#N/A
3187,89.45619,7,JB,Tall,#N/A
3188,11.19246,5,JB,Short,#N/A
3189,28.39836,5,JB,Short,#N/A
3190,81.12286,1,JB,Short,#N/A
3191,19.72651,1,JB,Short,#N/A
3192,11.22645,1,JB,Short,#N/A
3177,29.92561,5,JB,Tall,#N/A
3178,31.9749,5,JB,Tall,#N/A
3179,13.46066,3,JB,Tall,#N/A
3180,146.63327,1,JB,Tall,#N/A
3181,37.91403,1,JB,Tall,#N/A
3182,33.37497,1,JB,Tall,#N/A
3183,50.47651,1,JB,Tall,#N/A
3184,21.87019,1,JB,Tall,#N/A
3169,35.72138,8,JB,Short,#N/A
3170,132.76235,8,JB,Short,#N/A
3171,30.53739,8,JB,Short,#N/A
3172,39.07723,7,JB,Short,#N/A
3173,4.43183,7,JB,Short,#N/A
3174,2.55742,7,JB,Short,#N/A
3175,54.51737,7,JB,Short,#N/A
3176,16.18614,7,JB,Short,#N/A
3161,49.44454,5,JB,Short,#N/A
3162,24.71077,5,JB,Short,#N/A
3163,6.63724,3,JB,Short,#N/A
3164,28.95962,3,JB,Short,#N/A
3165,126.33741,1,JB,Short,#N/A
3166,36.22791,8,JB,Short,#N/A
3167,0.66971,8,JB,Short,#N/A
3168,18.31604,8,JB,Short,#N/A
3153,134.07887,8,PP,Short,#N/A
3154,28.74173,6,PP,Short,#N/A
3155,28.72619,6,PP,Short,#N/A
3156,81.52116,2,PP,Short,#N/A
3157,8.09054,1,PP,Short,#N/A
3158,20.43517,8,PP,Short,#N/A
3159,79.31538,8,PP,Short,#N/A
3160,162.90544,5,JB,Short,#N/A
3145,3.64517,8,PP,Short,#N/A
3146,29.8312,6,PP,Short,#N/A
3147,28.79852,6,PP,Short,#N/A
3148,14.07805,6,PP,Short,#N/A
3149,5.70459,4,PP,Short,#N/A
3150,38.25089,2,PP,Short,#N/A
3151,28.46561,2,PP,Short,#N/A
3152,28.38644,2,PP,Short,#N/A
3137,44.66144,3,PP,Short,#N/A
3138,14.28636,3,PP,Short,#N/A
3139,25.25699,8,PP,Short,#N/A
3140,0.20966,8,PP,Short,#N/A
3141,0.61778,8,PP,Short,#N/A
3142,0.544,8,PP,Short,#N/A
3143,1.16265,8,PP,Short,#N/A
3144,0.18081,8,PP,Short,#N/A
3129,1.48907,8,PP,Tall,#N/A
3130,37.26319,5,PP,Short,#N/A
3131,31.2878,5,PP,Short,#N/A
3132,29.66552,5,PP,Short,#N/A
3133,1.10184,2,PP,Short,#N/A
3134,60.13852,2,PP,Short,#N/A
3135,76.69908,2,PP,Short,#N/A
3136,12.97758,2,PP,Short,#N/A
3121,107.94101,5,PP,Short,#N/A
3122,40.97139,5,PP,Short,#N/A
3123,3.3385,1,PP,Short,#N/A
3124,28.28294,7,PP,Short,#N/A
3125,41.20456,1,PP,Tall,#N/A
3126,37.39465,8,PP,Tall,#N/A
3127,30.11894,3,PP,Tall,#N/A
3128,196.3241,8,PP,Tall,#N/A
3113,64.1702,7,PP,Short,#N/A
3114,22.53115,7,PP,Short,#N/A
3115,29.27704,7,PP,Short,#N/A
3116,93.19988,7,PP,Short,#N/A
3117,33.82717,7,PP,Short,#N/A
3118,2.19295,7,PP,Short,#N/A
3119,10.56191,4,PP,Short,#N/A
3120,118.8688,7,PP,Short,#N/A
3105,28.60213,6,JB,Short,#N/A
3106,7.91825,5,PP,Short,#N/A
3107,33.72932,5,PP,Short,#N/A
3108,32.75196,5,PP,Short,#N/A
3109,30.63076,3,PP,Short,#N/A
3110,32.30287,1,PP,Short,#N/A
3111,28.5458,1,PP,Short,#N/A
3112,23.6742,8,PP,Short,#N/A
3097,18.48339,1,JB,Short,#N/A
3098,11.4491,8,JB,Short,#N/A
3099,192.31507,8,JB,Short,#N/A
3100,56.73445,8,JB,Short,#N/A
3101,29.06861,8,JB,Short,#N/A
3102,29.21473,8,JB,Short,#N/A
3103,48.75736,8,JB,Short,#N/A
3104,17.23837,6,JB,Short,#N/A
3089,113.91603,5,JB,Short,#N/A
3090,29.1487,5,JB,Short,#N/A
3091,253.0767,5,JB,Short,#N/A
3092,119.04479,5,JB,Short,#N/A
3093,28.92805,2,JB,Short,#N/A
3094,29.30393,2,JB,Short,#N/A
3095,29.42687,3,JB,Short,#N/A
3096,29.15424,3,JB,Short,#N/A
3081,55.57641,4,JB,Short,1
3082,17.51978,4,JB,Short,#N/A
3083,58.80734,5,JB,Short,#N/A
3084,63.41732,5,JB,Short,#N/A
3085,37.61225,5,JB,Short,#N/A
3086,29.74805,5,JB,Short,#N/A
3087,60.30249,5,JB,Short,#N/A
3088,30.83558,5,JB,Short,#N/A
3073,46.58722,2,JB,Short,#N/A
3074,3.1481,3,JB,Short,#N/A
3075,13.56777,1,JB,Short,#N/A
3076,61.74617,1,JB,Short,#N/A
3077,74.7358,1,JB,Short,#N/A
3078,16.59233,8,JB,Short,1
3079,12.77888,8,JB,Short,#N/A
3080,35.24466,6,JB,Short,#N/A
3577,29.38315,6,JB,Short,#N/A
3578,28.89669,6,JB,Short,#N/A
3569,38.5149,1,JB,Short,#N/A
3570,89.08199,8,JB,Short,#N/A
3571,12.26615,8,JB,Short,#N/A
3572,57.86805,8,JB,Short,#N/A
3573,31.25015,8,JB,Short,#N/A
3574,12.10534,8,JB,Short,#N/A
3575,61.92675,6,JB,Short,#N/A
3576,29.59378,6,JB,Short,#N/A
3561,28.82358,2,JB,Short,#N/A
3562,19.18792,2,JB,Short,#N/A
3563,96.41239,2,JB,Short,#N/A
3564,0.12526,3,JB,Short,#N/A
3565,1.02824,3,JB,Short,#N/A
3566,6.74573,3,JB,Short,#N/A
3567,47.4282,3,JB,Short,#N/A
3568,61.73586,3,JB,Short,#N/A
3553,5.23054,8,JB,Short,#N/A
3554,1.71302,7,JB,Short,#N/A
3555,28.47699,4,JB,Short,#N/A
3556,34.45627,5,JB,Short,#N/A
3557,56.67691,5,JB,Short,#N/A
3558,29.74107,2,JB,Short,#N/A
3559,58.82842,2,JB,Short,#N/A
3560,58.07444,2,JB,Short,#N/A
3545,121.19868,8,JB,Short,#N/A
3546,94.59197,8,JB,Short,#N/A
3547,90.17593,1,JB,Short,#N/A
3548,31.12383,1,JB,Short,#N/A
3549,29.31484,1,JB,Short,#N/A
3550,194.35064,1,JB,Short,#N/A
3551,121.71605,8,JB,Short,#N/A
3552,114.53628,8,JB,Short,#N/A
3537,20.47542,5,JB,Short,#N/A
3538,22.5687,5,JB,Short,#N/A
3539,37.03099,2,JB,Short,#N/A
3540,28.93487,2,JB,Short,#N/A
3541,55.75332,2,JB,Short,#N/A
3542,18.90915,3,JB,Short,#N/A
3543,7.07577,1,JB,Short,#N/A
3544,41.47344,1,JB,Short,#N/A
3529,65.39189,2,JB,Short,#N/A
3530,51.97311,2,JB,Short,#N/A
3531,29.7063,2,JB,Short,#N/A
3532,53.55258,3,JB,Short,#N/A
3533,15.01252,3,JB,Short,#N/A
3534,45.96783,6,JB,Short,#N/A
3535,4.02725,6,JB,Short,#N/A
3536,4.81489,6,JB,Short,#N/A
3521,28.41135,3,JB,Short,#N/A
3522,57.07603,8,JB,Short,#N/A
3523,28.24011,8,JB,Short,#N/A
3524,28.38784,8,JB,Short,#N/A
3525,28.23456,6,JB,Short,#N/A
3526,25.27871,5,JB,Short,#N/A
3527,32.26797,5,JB,Short,#N/A
3528,29.07951,5,JB,Short,#N/A
3513,5.19809,2,JB,Short,#N/A
3514,28.21448,2,JB,Short,#N/A
3515,113.82074,2,JB,Short,#N/A
3516,85.10342,2,JB,Short,#N/A
3517,28.26044,2,JB,Short,#N/A
3518,25.50521,2,JB,Short,#N/A
3519,29.86778,3,JB,Short,#N/A
3520,0.74717,3,JB,Short,#N/A
3505,27.54959,5,JB,Short,#N/A
3506,51.82365,5,JB,Short,#N/A
3507,56.86351,5,JB,Short,#N/A
3508,85.22586,5,JB,Short,#N/A
3509,28.50351,5,JB,Short,#N/A
3510,28.44396,5,JB,Short,#N/A
3511,1.86568,2,JB,Short,#N/A
3512,28.27541,2,JB,Short,#N/A
3497,28.69169,7,JB,Short,#N/A
3498,0.11114,7,JB,Short,#N/A
3499,29.76174,7,JB,Short,#N/A
3500,12.73093,7,JB,Short,#N/A
3501,42.57471,7,JB,Short,#N/A
3502,245.74171,7,JB,Short,#N/A
3503,28.69098,7,JB,Short,#N/A
3504,25.94597,5,JB,Short,#N/A
3489,86.01398,7,JB,Short,#N/A
3490,21.4515,7,JB,Short,#N/A
3491,6.73384,7,JB,Short,#N/A
3492,7.50321,7,JB,Short,#N/A
3493,61.22376,7,JB,Short,#N/A
3494,28.24295,7,JB,Short,#N/A
3495,29.0497,7,JB,Short,#N/A
3496,32.34018,7,JB,Short,#N/A
3481,330.91907,7,JB,Short,#N/A
3482,24.06451,7,JB,Short,#N/A
3483,3.91406,7,JB,Short,#N/A
3484,28.30183,7,JB,Short,#N/A
3485,11.83412,7,JB,Short,#N/A
3486,176.70031,7,JB,Short,#N/A
3487,103.58986,7,JB,Short,#N/A
3488,38.69637,7,JB,Short,#N/A
3473,21.79638,7,JB,Short,#N/A
3474,229.81328,7,JB,Short,#N/A
3475,37.13756,7,JB,Short,#N/A
3476,51.58924,7,JB,Short,#N/A
3477,32.11044,7,JB,Short,#N/A
3478,114.86462,7,JB,Short,#N/A
3479,15.18234,7,JB,Short,#N/A
3480,28.62444,7,JB,Short,#N/A
3465,0.05235,8,JB,Short,#N/A
3466,65.56982,8,JB,Short,#N/A
3467,80.47479,8,JB,Short,#N/A
3468,48.28415,8,JB,Short,#N/A
3469,28.38211,8,JB,Short,#N/A
3470,56.63534,8,JB,Short,#N/A
3471,100.61597,8,JB,Short,#N/A
3472,233.33709,7,JB,Short,#N/A
3457,28.28375,1,JB,Short,#N/A
3458,28.776,1,JB,Short,#N/A
3459,4.51631,1,JB,Short,#N/A
3460,50.98498,1,JB,Short,#N/A
3461,38.24305,1,JB,Short,#N/A
3462,38.56386,1,JB,Short,#N/A
3463,26.53246,1,JB,Short,#N/A
3464,21.40355,1,JB,Short,#N/A
3449,29.5306,1,JB,Short,#N/A
3450,34.3106,1,JB,Short,#N/A
3451,69.87423,1,JB,Short,#N/A
3452,35.33364,1,JB,Short,#N/A
3453,22.56156,1,JB,Short,#N/A
3454,58.15749,1,JB,Short,#N/A
3455,13.88837,1,JB,Short,#N/A
3456,16.46197,1,JB,Short,#N/A
3441,84.77456,1,JB,Short,#N/A
3442,103.4199,1,JB,Short,#N/A
3443,89.96765,1,JB,Short,#N/A
3444,11.46045,1,JB,Short,#N/A
3445,10.50293,1,JB,Short,#N/A
3446,108.05726,1,JB,Short,#N/A
3447,41.17534,1,JB,Short,#N/A
3448,28.84116,1,JB,Short,#N/A
3433,3.69211,3,JB,Short,#N/A
3434,32.90326,3,JB,Short,#N/A
3435,2.67103,3,JB,Short,#N/A
3436,0.00468,3,JB,Short,#N/A
3437,30.11861,3,JB,Short,#N/A
3438,27.7821,3,JB,Short,#N/A
3439,91.79709,1,JB,Short,#N/A
3440,60.32797,1,JB,Short,#N/A
3425,22.11389,5,JB,Short,#N/A
3426,87.41282,5,JB,Short,#N/A
3427,32.79994,5,JB,Short,#N/A
3428,4.75212,5,JB,Short,#N/A
3429,37.71919,5,JB,Short,#N/A
3430,7.88797,5,JB,Short,#N/A
3431,30.78203,3,JB,Short,#N/A
3432,44.89397,3,JB,Short,#N/A
3417,33.30173,5,JB,Short,#N/A
3418,32.39627,5,JB,Short,#N/A
3419,21.94718,5,JB,Short,#N/A
3420,17.98544,5,JB,Short,#N/A
3421,16.98954,5,JB,Short,#N/A
3422,31.49621,5,JB,Short,#N/A
3423,36.94,5,JB,Short,#N/A
3424,30.39974,5,JB,Short,#N/A
3409,16.40469,1,JB,Short,#N/A
3410,72.4269,1,JB,Short,#N/A
3411,30.01567,7,JB,Short,#N/A
3412,15.80644,7,JB,Short,#N/A
3413,30.12269,7,JB,Short,#N/A
3414,73.35358,7,JB,Short,#N/A
3415,14.78673,7,JB,Short,#N/A
3416,29.39008,5,JB,Short,#N/A
3401,28.50803,7,JB,Short,#N/A
3402,66.5447,7,JB,Short,#N/A
3403,33.42006,7,JB,Short,#N/A
3404,29.15303,5,JB,Short,#N/A
3405,32.47642,5,JB,Short,#N/A
3406,18.14284,1,JB,Short,#N/A
3407,88.95402,1,JB,Short,#N/A
3408,152.16259,1,JB,Short,#N/A
3393,2.57829,1,JB,Short,#N/A
3394,60.21424,8,JB,Short,#N/A
3395,52.20618,8,JB,Short,#N/A
3396,48.04173,7,JB,Short,#N/A
3397,45.41303,7,JB,Short,#N/A
3398,72.02022,7,JB,Short,#N/A
3399,50.20627,7,JB,Short,#N/A
3400,46.67222,7,JB,Short,#N/A
3385,56.86913,1,JB,Short,#N/A
3386,29.17426,1,JB,Short,#N/A
3387,13.62189,1,JB,Short,#N/A
3388,17.2222,1,JB,Short,#N/A
3389,23.76391,1,JB,Short,#N/A
3390,106.035,1,JB,Short,#N/A
3391,100.76978,1,JB,Short,#N/A
3392,36.27174,1,JB,Short,#N/A
3377,30.5886,7,JB,Short,#N/A
3378,9.08963,5,JB,Short,#N/A
3379,28.42031,5,JB,Short,#N/A
3380,12.79767,5,JB,Short,#N/A
3381,37.18968,5,JB,Short,#N/A
3382,9.57059,5,JB,Short,#N/A
3383,30.30903,5,JB,Short,#N/A
3384,61.28973,1,JB,Short,#N/A
3369,230.67626,7,JB,Short,#N/A
3370,9.37169,7,JB,Short,#N/A
3371,40.40843,7,JB,Short,#N/A
3372,144.7125,7,JB,Short,#N/A
3373,37.55655,7,JB,Short,#N/A
3374,34.53362,7,JB,Short,#N/A
3375,28.45152,7,JB,Short,#N/A
3376,31.67904,7,JB,Short,#N/A
3361,37.56583,7,JB,Short,#N/A
3362,10.25549,7,JB,Short,#N/A
3363,92.937,7,JB,Short,#N/A
3364,29.15396,7,JB,Short,#N/A
3365,25.34026,7,JB,Short,#N/A
3366,37.46478,7,JB,Short,#N/A
3367,42.63426,7,JB,Short,#N/A
3368,103.9068,7,JB,Short,#N/A
3353,152.9324,1,JB,Short,#N/A
3354,65.01855,1,JB,Short,#N/A
3355,34.46728,1,JB,Short,#N/A
3356,44.4761,1,JB,Short,#N/A
3357,31.3026,1,JB,Short,#N/A
3358,97.06956,1,JB,Short,#N/A
3359,65.00272,1,JB,Short,#N/A
3360,20.19115,8,JB,Short,#N/A
3345,30.27697,5,JB,Short,#N/A
3346,19.85484,5,JB,Short,#N/A
3347,13.87698,1,JB,Short,#N/A
3348,30.50456,1,JB,Short,#N/A
3349,33.27933,1,JB,Short,#N/A
3350,33.97771,1,JB,Short,#N/A
3351,7.47118,1,JB,Short,#N/A
3352,2.15219,1,JB,Short,#N/A
3337,26.62194,5,JB,Short,#N/A
3338,32.74042,5,JB,Short,#N/A
3339,31.62507,5,JB,Short,#N/A
3340,18.08665,5,JB,Short,#N/A
3341,1.81663,5,JB,Short,#N/A
3342,59.28161,5,JB,Short,#N/A
3343,14.76998,5,JB,Short,#N/A
3344,14.40871,5,JB,Short,#N/A
3329,62.07604,7,JB,Short,#N/A
3330,64.41143,7,JB,Short,#N/A
3331,30.6539,7,JB,Short,#N/A
3332,44.2304,7,JB,Short,#N/A
3333,40.92037,5,JB,Short,#N/A
3334,56.81051,5,JB,Short,#N/A
3335,18.01393,5,JB,Short,#N/A
3336,25.4468,5,JB,Short,#N/A
2809,22.66718,3,PP,Short,#N/A
2810,34.84218,3,PP,Short,#N/A
2811,29.38188,3,PP,Short,#N/A
2812,70.99802,8,PP,Short,#N/A
2813,32.08931,6,PP,Short,#N/A
2814,31.81814,6,PP,Short,1
2815,29.65039,3,PP,Tall,#N/A
2816,33.82788,3,PP,Tall,#N/A
